"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"AUSTIN/MUNICIPAL AP TX";"72254";"00410428";"1961-1990";"";"Mean Number of Hours";"*";"163.8";"";"169.3";"";"205.9";"";"205.8";"";"227.1";"";"285.5";"";"317.2";"";"297.9";"";"233.8";"";"215.6";"";"168.3";"";"153.5";"";"2643.7";"";"2643.7";""
"UNITED STATES OF AMERICA";"FORT WORTH/GREATER SW INT'L A,TX";"72259";"00412242";"1961-1990";"";"Mean Number of Hours";"*";"183.5";"";"178.3";"";"227.7";"";"236.0";"";"258.4";"";"297.8";"";"332.4";"";"304.5";"";"246.2";"";"228.1";"";"183.8";"";"173.0";"";"2849.7";"";"2849.7";""
"UNITED STATES OF AMERICA";"ABILENE/MUNICIPAL ARPT TX";"72266";"00410016";"1961-1990";"";"Mean Number of Hours";"*";"203.6";"";"201.6";"";"262.9";"";"282.8";"";"307.1";"";"329.8";"";"347.4";"";"317.3";"";"256.7";"";"247.3";"";"199.0";"";"191.5";"";"3147.0";"";"3147.0";""
"UNITED STATES OF AMERICA";"LUBBOCK/REGIONAL ARPT TX";"72267";"00415411";"1973-1990";"";"Mean Number of Hours";"*";"210.1";"";"202.9";"";"267.8";"";"286.3";"";"310.7";"";"326.0";"";"338.0";"";"318.6";"";"261.6";"";"258.2";"";"214.7";"";"201.7";"";"3196.6";"";"3196.6";""
"UNITED STATES OF AMERICA";"ROSWELL/INDUSTRIAL AIR PARK NM";"72268";"00297610";"1962-1982";"";"Mean Number of Hours";"*";"217.1";"";"223.0";"";"280.8";"";"307.6";"";"342.9";"";"344.7";"";"327.9";"";"300.9";"";"262.7";"";"269.6";"";"214.5";"";"210.3";"";"3302.0";"";"3302.0";""
"UNITED STATES OF AMERICA";"EL PASO/INT'L ARPT TX";"72270";"00412797";"1961-1990";"";"Mean Number of Hours";"*";"254.5";"";"263.0";"";"326.0";"";"348.0";"";"384.7";"";"384.1";"";"360.2";"";"335.4";"";"304.1";"";"298.6";"";"257.6";"";"246.3";"";"3762.5";"";"3762.5";""
"UNITED STATES OF AMERICA";"TUCSON/INT'L ARPT AZ";"72274";"00028820";"1961-1990";"";"Mean Number of Hours";"*";"259.9";"";"258.2";"";"320.7";"";"357.2";"";"400.8";"";"396.9";"";"342.7";"";"335.6";"";"316.4";"";"307.4";"";"264.4";"";"245.8";"";"3806.0";"";"3806.0";""
"UNITED STATES OF AMERICA";"PHOENIX/SKY HARBOR INTL, AZ";"72278";"00026481";"1961-1990";"";"Mean Number of Hours";"*";"256.0";"";"257.2";"";"318.4";"";"353.6";"";"401.0";"";"407.8";"";"378.5";"";"360.8";"";"328.6";"";"308.9";"";"256.0";"";"244.8";"";"3871.6";"";"3871.6";""
"UNITED STATES OF AMERICA";"YUMA/INT'L ARPT AZ";"72280";"00029660";"1961-1990";"";"Mean Number of Hours";"*";"268.4";"";"270.8";"";"335.5";"";"365.5";"";"407.4";"";"415.4";"";"392.6";"";"375.6";"";"341.7";"";"319.6";"";"270.1";"";"252.7";"";"4015.3";"";"4015.3";""
"UNITED STATES OF AMERICA";"SAN DIEGO/LINDBERGH FIELD CA";"72290";"00047740";"1961-1990";"";"Mean Number of Hours";"*";"239.3";"";"227.4";"";"261.0";"";"276.2";"";"250.5";"";"242.4";"";"304.7";"";"295.0";"";"253.3";"";"243.4";"";"230.1";"";"231.3";"";"3054.6";"";"3054.6";""
"UNITED STATES OF AMERICA";"CAPE HATTERAS, NC";"72304";"00311458";"1961-1990";"";"Mean Number of Hours";"*";"153.7";"";"162.8";"";"224.8";"";"261.3";"";"278.3";"";"272.4";"";"282.9";"";"267.1";"";"233.0";"";"207.2";"";"170.8";"";"142.8";"";"2657.1";"";"2657.1";""
"UNITED STATES OF AMERICA";"RALEIGH/RALEIGH-DURHAM, NC";"72306";"00317069";"1961-1990";"";"Mean Number of Hours";"*";"163.8";"";"173.1";"";"228.9";"";"250.7";"";"258.4";"";"267.7";"";"259.5";"";"239.6";"";"217.6";"";"215.4";"";"174.0";"";"157.6";"";"2606.3";"";"2606.3";""
"UNITED STATES OF AMERICA";"NORFOLK/INTL, VA";"72308";"00446139";"1961-1990";"";"Mean Number of Hours";"*";"171.5";"";"175.2";"";"229.3";"";"252.8";"";"271.7";"";"280.1";"";"278.3";"";"260.4";"";"231.4";"";"208.3";"";"175.7";"";"160.4";"";"2695.1";"";"2695.1";""
"UNITED STATES OF AMERICA";"COLUMBIA/METRO ARPT SC";"72310";"00381939";"1961-1990";"";"Mean Number of Hours";"*";"172.7";"";"180.7";"";"237.3";"";"269.6";"";"292.9";"";"280.0";"";"286.0";"";"263.3";"";"239.8";"";"235.0";"";"193.8";"";"175.0";"";"2826.1";"";"2826.1";""
"UNITED STATES OF AMERICA";"GREENVILLE/G-SPARTANBURG, SC";"72312";"00383747";"1961-1990";"";"Mean Number of Hours";"*";"176.6";"";"182.7";"";"236.2";"";"264.7";"";"269.2";"";"270.8";"";"267.8";"";"253.9";"";"229.2";"";"235.2";"";"184.3";"";"169.4";"";"2740.0";"";"2740.0";""
"UNITED STATES OF AMERICA";"CHARLOTTE/DOUGLAS INT'L ARPT NC";"72314";"00311690";"1961-1990";"";"Mean Number of Hours";"*";"173.3";"";"180.3";"";"234.8";"";"269.6";"";"292.1";"";"289.2";"";"290.0";"";"272.9";"";"241.4";"";"230.5";"";"178.4";"";"168.5";"";"2821.0";"";"2821.0";""
"UNITED STATES OF AMERICA";"ASHEVILLE/REGIONAL, NC";"72315";"00310300";"1961-1990";"";"Mean Number of Hours";"*";"175.9";"";"181.2";"";"223.5";"";"252.3";"";"264.1";"";"267.0";"";"257.5";"";"227.8";"";"207.5";"";"219.6";"";"178.8";"";"167.2";"";"2622.4";"";"2622.4";""
"UNITED STATES OF AMERICA";"GREENSBORO/G.-HIGH PT., NC";"72317";"00313630";"1961-1990";"";"Mean Number of Hours";"*";"169.6";"";"174.5";"";"228.6";"";"246.1";"";"261.9";"";"270.3";"";"270.1";"";"249.3";"";"223.9";"";"218.6";"";"174.7";"";"163.3";"";"2650.9";"";"2650.9";""
"UNITED STATES OF AMERICA";"CHATTANOOGA/LOVELL FIELD, TN";"72324";"00401656";"1961-1990";"";"Mean Number of Hours";"*";"147.0";"";"155.6";"";"200.5";"";"240.2";"";"275.6";"";"275.5";"";"265.2";"";"256.8";"";"227.9";"";"218.8";"";"158.7";"";"140.4";"";"2562.2";"";"2562.2";""
"UNITED STATES OF AMERICA";"KNOXVILLE/MUNICIPAL, TN";"72326";"00404950";"1961-1990";"";"Mean Number of Hours";"*";"135.8";"";"145.3";"";"208.9";"";"256.6";"";"287.2";"";"291.1";"";"287.3";"";"278.0";"";"232.3";"";"217.2";"";"151.7";"";"122.5";"";"2613.9";"";"2613.9";""
"UNITED STATES OF AMERICA";"NASHVILLE/METRO ARPT TN";"72327";"00406402";"1961-1990";"";"Mean Number of Hours";"*";"139.6";"";"145.2";"";"191.3";"";"231.5";"";"261.8";"";"277.7";"";"279.0";"";"262.1";"";"226.4";"";"216.8";"";"148.1";"";"130.6";"";"2510.1";"";"2510.1";""
"UNITED STATES OF AMERICA";"MEMPHIS/WSCMO AP TN";"72334";"00405954";"1961-1987";"";"Mean Number of Hours";"*";"166.6";"";"173.8";"";"215.3";"";"254.6";"";"301.5";"";"320.6";"";"326.9";"";"307.0";"";"251.2";"";"245.9";"";"173.0";"";"151.9";"";"2888.3";"";"2888.3";""
"UNITED STATES OF AMERICA";"NORTH LITTLE ROCK/ARPT AR";"72340";"00035320";"1961-1990";"";"Mean Number of Hours";"*";"180.9";"";"188.2";"";"244.5";"";"276.7";"";"325.3";"";"346.2";"";"351.0";"";"323.0";"";"271.9";"";"251.0";"";"176.9";"";"166.2";"";"3101.8";"";"3101.8";""
"UNITED STATES OF AMERICA";"FORT SMITH/MUNICIPAL, AR";"72344";"00032574";"1961-1990";"";"Mean Number of Hours";"*";"173.5";"";"172.5";"";"215.2";"";"236.1";"";"274.8";"";"304.0";"";"327.6";"";"294.5";"";"233.1";"";"220.7";"";"162.5";"";"156.3";"";"2770.8";"";"2770.8";""
"UNITED STATES OF AMERICA";"OKLAHOMA CITY/WSFO AP OK";"72353";"00346661";"1961-1990";"";"Mean Number of Hours";"*";"200.8";"";"189.7";"";"244.2";"";"271.3";"";"295.2";"";"326.1";"";"356.6";"";"329.3";"";"263.7";"";"245.1";"";"186.5";"";"180.9";"";"3089.4";"";"3089.4";""
"UNITED STATES OF AMERICA";"TULSA/WSO AP OK";"72356";"00348992";"1961-1990";"";"Mean Number of Hours";"*";"175.8";"";"171.7";"";"219.6";"";"244.4";"";"266.7";"";"294.8";"";"334.7";"";"305.3";"";"232.5";"";"218.6";"";"161.1";"";"160.8";"";"2786.0";"";"2786.0";""
"UNITED STATES OF AMERICA";"AMARILLO/INTL, TX";"72363";"00410211";"1961-1990";"";"Mean Number of Hours";"*";"222.1";"";"215.2";"";"268.7";"";"301.1";"";"325.1";"";"343.0";"";"353.6";"";"323.5";"";"264.5";"";"266.4";"";"211.5";"";"201.5";"";"3296.2";"";"3296.2";""
"UNITED STATES OF AMERICA";"ALBUQUERQUE/INT'L ARPT NM";"72365";"00290234";"1961-1990";"";"Mean Number of Hours";"*";"234.2";"";"225.3";"";"270.2";"";"304.6";"";"347.4";"";"359.3";"";"335.0";"";"314.2";"";"286.7";"";"281.4";"";"233.8";"";"223.3";"";"3415.4";"";"3415.4";""
"UNITED STATES OF AMERICA";"LAS VEGAS/MCCARRAN, NV";"72386";"00264436";"1961-1990";"";"Mean Number of Hours";"*";"245.2";"";"246.7";"";"314.6";"";"346.1";"";"388.1";"";"401.7";"";"390.9";"";"368.5";"";"337.1";"";"304.4";"";"246.0";"";"236.0";"";"3825.3";"";"3825.3";""
"UNITED STATES OF AMERICA";"FRESNO/AIR TERMINAL CA";"72389";"00043257";"1961-1990";"";"Mean Number of Hours";"*";"141.5";"";"196.9";"";"286.2";"";"335.5";"";"398.9";"";"412.2";"";"428.2";"";"399.6";"";"345.9";"";"302.3";"";"189.9";"";"127.1";"";"3564.2";"";"3564.2";""
"UNITED STATES OF AMERICA";"RICHMOND/BYRD, VA";"72401";"00447201";"1961-1990";"";"Mean Number of Hours";"*";"172.5";"";"179.7";"";"233.3";"";"261.6";"";"288.0";"";"306.4";"";"301.4";"";"278.9";"";"237.9";"";"222.8";"";"183.5";"";"163.0";"";"2829.0";"";"2829.0";""
"UNITED STATES OF AMERICA";"WASHINGTON DC/NATIONAL ARPT VA";"72405";"00448906";"1961-1990";"";"Mean Number of Hours";"*";"144.6";"";"151.8";"";"204.0";"";"228.2";"";"260.5";"";"283.2";"";"280.5";"";"263.1";"";"225.0";"";"203.6";"";"150.2";"";"133.0";"";"2527.7";"";"2527.7";""
"UNITED STATES OF AMERICA";"BALTIMORE/BALTO-WASH, MD";"72406";"00180465";"1961-1990";"";"Mean Number of Hours";"*";"155.4";"";"164.0";"";"215.0";"";"230.7";"";"254.5";"";"277.3";"";"290.1";"";"264.4";"";"221.8";"";"205.5";"";"158.5";"";"144.5";"";"2581.7";"";"2581.7";""
"UNITED STATES OF AMERICA";"ATLANTIC CITY, NJ";"72407";"00280311";"1961-1990";"";"Mean Number of Hours";"*";"150.8";"";"157.9";"";"204.5";"";"218.9";"";"243.9";"";"266.2";"";"276.3";"";"271.3";"";"227.6";"";"200.5";"";"147.4";"";"133.8";"";"2499.1";"";"2499.1";""
"UNITED STATES OF AMERICA";"PHILADELPHIA/INT'L ARPT PA";"72408";"00366889";"1961-1990";"";"Mean Number of Hours";"*";"155.7";"";"154.7";"";"202.8";"";"217.0";"";"245.1";"";"271.2";"";"275.6";"";"260.1";"";"219.3";"";"204.5";"";"154.7";"";"137.7";"";"2498.4";"";"2498.4";""
"UNITED STATES OF AMERICA";"LYNCHBURG WSO AP, VA";"72410";"00445120";"1961-1990";"";"Mean Number of Hours";"*";"167.0";"";"168.2";"";"221.7";"";"243.7";"";"272.3";"";"287.5";"";"273.4";"";"256.6";"";"226.5";"";"215.4";"";"169.6";"";"155.9";"";"2657.8";"";"2657.8";""
"UNITED STATES OF AMERICA";"CINCINNATI/GREATER CINCINNATI,KY";"72421";"00151855";"1961-1990";"";"Mean Number of Hours";"*";"120.8";"";"128.4";"";"170.1";"";"211.0";"";"249.9";"";"275.5";"";"277.0";"";"261.5";"";"234.4";"";"188.8";"";"118.7";"";"99.3";"";"2335.4";"";"2335.4";""
"UNITED STATES OF AMERICA";"LOUISVILLE/STANDIFORD FIELD KY";"72423";"00154954";"1961-1990";"";"Mean Number of Hours";"*";"140.5";"";"148.9";"";"188.6";"";"221.1";"";"263.4";"";"288.9";"";"293.6";"";"272.6";"";"234.3";"";"208.5";"";"135.7";"";"118.3";"";"2514.4";"";"2514.4";""
"UNITED STATES OF AMERICA";"COLUMBUS WSO AP, OH";"72428";"00331786";"1961-1990";"";"Mean Number of Hours";"*";"110.6";"";"126.3";"";"162.0";"";"201.8";"";"243.4";"";"258.1";"";"260.9";"";"235.9";"";"212.0";"";"183.1";"";"104.2";"";"84.3";"";"2182.6";"";"2182.6";""
"UNITED STATES OF AMERICA";"DAYTON/INT'L AP, OH";"72429";"00332075";"1961-1990";"";"Mean Number of Hours";"*";"134.0";"";"136.6";"";"178.4";"";"213.2";"";"263.1";"";"293.7";"";"296.2";"";"277.4";"";"237.6";"";"192.9";"";"115.7";"";"99.9";"";"2438.7";"";"2438.7";""
"UNITED STATES OF AMERICA";"EVANSVILLE/REGIONAL, IN";"72432";"00122738";"1961-1990";"";"Mean Number of Hours";"*";"143.9";"";"149.1";"";"201.9";"";"232.5";"";"283.2";"";"317.8";"";"321.5";"";"304.5";"";"250.4";"";"223.1";"";"145.2";"";"128.3";"";"2701.4";"";"2701.4";""
"UNITED STATES OF AMERICA";"ST. LOUIS/LAMBERT, MO";"72434";"00237455";"1961-1990";"";"Mean Number of Hours";"*";"161.2";"";"158.3";"";"198.3";"";"223.5";"";"266.5";"";"291.9";"";"308.9";"";"269.8";"";"236.1";"";"208.4";"";"140.9";"";"129.9";"";"2593.7";"";"2593.7";""
"UNITED STATES OF AMERICA";"INDIANAPOLIS/INT'L ARPT IN";"72438";"00124259";"1961-1990";"";"Mean Number of Hours";"*";"132.1";"";"145.7";"";"178.3";"";"214.8";"";"264.7";"";"287.2";"";"295.2";"";"273.7";"";"232.6";"";"196.6";"";"117.1";"";"102.4";"";"2440.4";"";"2440.4";""
"UNITED STATES OF AMERICA";"SPRINGFIELD/CAPITAL ARPT IL";"72439";"00118179";"1961-1990";"";"Mean Number of Hours";"*";"160.7";"";"158.7";"";"186.5";"";"225.8";"";"281.2";"";"308.0";"";"320.7";"";"291.0";"";"248.4";"";"214.0";"";"140.2";"";"129.3";"";"2664.5";"";"2664.5";""
"UNITED STATES OF AMERICA";"SPRINGFIELD/REGIONAL AP MO";"72440";"00237976";"1961-1990";"";"Mean Number of Hours";"*";"167.6";"";"157.4";"";"208.7";"";"236.4";"";"268.0";"";"282.7";"";"321.6";"";"292.1";"";"237.6";"";"217.3";"";"155.1";"";"145.9";"";"2690.4";"";"2690.4";""
"UNITED STATES OF AMERICA";"COLUMBIA/REGIONAL ARPT MO";"72445";"00231791";"1961-1990";"";"Mean Number of Hours";"*";"161.5";"";"154.3";"";"193.5";"";"226.9";"";"264.1";"";"294.1";"";"313.4";"";"288.5";"";"229.1";"";"210.7";"";"150.6";"";"140.3";"";"2627.0";"";"2627.0";""
"UNITED STATES OF AMERICA";"KANSAS CITY/INTL ARPT MO";"72446";"00234358";"1961-1990";"";"Mean Number of Hours";"*";"183.7";"";"174.3";"";"223.9";"";"257.8";"";"285.0";"";"305.5";"";"329.3";"";"293.9";"";"240.5";"";"213.6";"";"155.3";"";"147.1";"";"2809.9";"";"2809.9";""
"UNITED STATES OF AMERICA";"WICHITA/MID-CONTINENT ARPT KS";"72450";"00148830";"1961-1990";"";"Mean Number of Hours";"*";"190.9";"";"186.4";"";"230.4";"";"257.8";"";"289.8";"";"305.0";"";"342.1";"";"309.2";"";"245.6";"";"226.3";"";"170.2";"";"168.7";"";"2922.4";"";"2922.4";""
"UNITED STATES OF AMERICA";"DODGE CITY/MUNICIPAL, KS";"72451";"00142164";"1961-1990";"";"Mean Number of Hours";"*";"207.2";"";"201.6";"";"241.1";"";"270.0";"";"297.6";"";"332.9";"";"357.8";"";"319.0";"";"267.6";"";"248.8";"";"192.9";"";"189.2";"";"3125.7";"";"3125.7";""
"UNITED STATES OF AMERICA";"TOPEKA/MUNICIPAL ARPT KS";"72456";"00148167";"1961-1990";"";"Mean Number of Hours";"*";"177.4";"";"168.8";"";"212.6";"";"231.7";"";"268.5";"";"293.0";"";"326.9";"";"291.7";"";"233.4";"";"212.4";"";"157.8";"";"150.5";"";"2724.7";"";"2724.7";""
"UNITED STATES OF AMERICA";"CONCORDIA/BLOSSER MUNI AP KS";"72458";"00141767";"1961-1990";"";"Mean Number of Hours";"*";"195.5";"";"189.0";"";"231.6";"";"265.4";"";"303.0";"";"337.6";"";"356.0";"";"322.6";"";"260.0";"";"238.7";"";"178.1";"";"167.7";"";"3045.2";"";"3045.2";""
"UNITED STATES OF AMERICA";"PUEBLO/MEMORIAL AP, CO";"72464";"00056740";"1961-1990";"";"Mean Number of Hours";"*";"231.0";"";"227.3";"";"284.0";"";"315.1";"";"344.2";"";"360.0";"";"358.8";"";"336.8";"";"298.7";"";"275.5";"";"219.7";"";"210.7";"";"3461.8";"";"3461.8";""
"UNITED STATES OF AMERICA";"DENVER/STAPLETON INT'L AP CO";"72469";"00052220";"1961-1990";"";"Mean Number of Hours";"*";"215.3";"";"211.1";"";"255.6";"";"276.2";"";"290.0";"";"315.3";"";"325.0";"";"306.4";"";"272.3";"";"249.2";"";"194.3";"";"195.9";"";"3106.6";"";"3106.6";""
"UNITED STATES OF AMERICA";"GRAND JUNCTION/WALKER FIELD CO";"72476";"00053488";"1961-1990";"";"Mean Number of Hours";"*";"192.3";"";"204.4";"";"240.9";"";"278.0";"";"328.5";"";"359.3";"";"356.2";"";"329.8";"";"292.2";"";"255.1";"";"186.9";"";"180.0";"";"3203.6";"";"3203.6";""
"UNITED STATES OF AMERICA";"SACRAMENTO/EXECUTIVE ARPT CA";"72483";"00047630";"1961-1990";"";"Mean Number of Hours";"*";"145.5";"";"201.3";"";"278.0";"";"329.6";"";"406.3";"";"419.5";"";"440.2";"";"406.9";"";"347.8";"";"296.7";"";"194.9";"";"141.1";"";"3607.8";"";"3607.8";""
"UNITED STATES OF AMERICA";"ELY/YELLAND, NV";"72486";"00262631";"1961-1990";"";"Mean Number of Hours";"*";"215.0";"";"211.0";"";"265.0";"";"286.8";"";"329.3";"";"362.8";"";"365.3";"";"335.8";"";"309.1";"";"266.5";"";"199.6";"";"197.8";"";"3344.0";"";"3344.0";""
"UNITED STATES OF AMERICA";"RENO/INTL, NV";"72488";"00266779";"1961-1990";"";"Mean Number of Hours";"*";"195.6";"";"204.2";"";"291.0";"";"332.1";"";"375.8";"";"393.8";"";"424.0";"";"390.8";"";"343.9";"";"295.2";"";"212.0";"";"187.5";"";"3645.9";"";"3645.9";""
"UNITED STATES OF AMERICA";"PROVIDENCE/GREEN STATE, RI";"72507";"00376698";"1961-1990";"";"Mean Number of Hours";"*";"171.7";"";"172.6";"";"215.6";"";"225.1";"";"254.9";"";"274.1";"";"290.6";"";"262.8";"";"233.0";"";"208.7";"";"148.0";"";"148.6";"";"2605.7";"";"2605.7";""
"UNITED STATES OF AMERICA";"HARTFORD/BRADLEY INT'L ARPT CT";"72508";"00063456";"1961-1990";"";"Mean Number of Hours";"*";"169.8";"";"176.1";"";"213.9";"";"228.2";"";"258.6";"";"273.4";"";"293.1";"";"269.6";"";"223.6";"";"199.4";"";"139.4";"";"139.5";"";"2584.6";"";"2584.6";""
"UNITED STATES OF AMERICA";"BOSTON/LOGAN INT'L AIRPORT, MA";"72509";"00190770";"1961-1990";"";"Mean Number of Hours";"*";"163.4";"";"168.4";"";"213.7";"";"227.2";"";"267.3";"";"286.5";"";"300.9";"";"277.3";"";"237.1";"";"206.3";"";"143.2";"";"142.3";"";"2633.6";"";"2633.6";""
"UNITED STATES OF AMERICA";"WILKES-BARRE-SCRANTON, PA";"72513";"00369705";"1961-1990";"";"Mean Number of Hours";"*";"130.3";"";"143.7";"";"185.7";"";"210.5";"";"246.9";"";"269.7";"";"285.7";"";"257.2";"";"200.2";"";"173.3";"";"104.3";"";"95.9";"";"2303.4";"";"2303.4";""
"UNITED STATES OF AMERICA";"BINGHAMTON/EDWIN A LINK FIELD,NY";"72515";"00300687";"1961-1990";"";"Mean Number of Hours";"*";"113.0";"";"125.9";"";"172.5";"";"205.1";"";"252.4";"";"274.6";"";"295.3";"";"256.8";"";"202.0";"";"162.5";"";"92.9";"";"79.7";"";"2232.7";"";"2232.7";""
"UNITED STATES OF AMERICA";"ALBANY/ALBANY COUNTY, NY";"72518";"00300042";"1961-1990";"";"Mean Number of Hours";"*";"141.1";"";"158.5";"";"200.3";"";"218.9";"";"248.9";"";"262.2";"";"289.2";"";"253.2";"";"210.5";"";"168.8";"";"100.7";"";"108.3";"";"2360.6";"";"2360.6";""
"UNITED STATES OF AMERICA";"SYRACUSE/HANCOCK INT'L ARPT NY";"72519";"00308383";"1961-1990";"";"Mean Number of Hours";"*";"102.8";"";"116.7";"";"172.5";"";"204.4";"";"243.1";"";"260.6";"";"289.3";"";"247.1";"";"193.0";"";"144.3";"";"76.7";"";"69.0";"";"2119.5";"";"2119.5";""
"UNITED STATES OF AMERICA";"BURLINGTON/ETHAN ALLEN AIRPOR,VT";"72617";"00431081";"1961-1990";"";"Percent of Possible";"*";"44.0";"";"50.0";"";"52.0";"";"51.0";"";"55.0";"";"58.0";"";"64.0";"";"59.0";"";"53.0";"";"47.0";"";"32.0";"";"33.0";"";"51.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GRAND RAPIDS/KENT CO INT'L AR,MI";"72635";"00203333";"1961-1990";"";"Percent of Possible";"*";"30.0";"";"39.0";"";"45.0";"";"52.0";"";"56.0";"";"62.0";"";"64.0";"";"61.0";"";"55.0";"";"45.0";"";"28.0";"";"22.0";"";"49.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ALPENA/PHELPS COLLINS AP MI";"72639";"00200164";"1961-1990";"";"Percent of Possible";"*";"38.0";"";"46.0";"";"53.0";"";"55.0";"";"61.0";"";"63.0";"";"67.0";"";"59.0";"";"52.0";"";"42.0";"";"29.0";"";"27.0";"";"52.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MILWAUKEE/GEN. MITCHELL, WI";"72640";"00475479";"1961-1990";"";"Percent of Possible";"*";"48.0";"";"51.0";"";"50.0";"";"53.0";"";"61.0";"";"66.0";"";"69.0";"";"65.0";"";"57.0";"";"52.0";"";"38.0";"";"37.0";"";"56.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MADISON/DANE CO REGIONAL ARPT,WI";"72641";"00474961";"1961-1990";"";"Percent of Possible";"*";"49.0";"";"52.0";"";"51.0";"";"51.0";"";"58.0";"";"64.0";"";"66.0";"";"63.0";"";"57.0";"";"50.0";"";"38.0";"";"39.0";"";"54.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREEN BAY/A.-STRAUBEL, WI";"72645";"00473269";"1961-1990";"";"Percent of Possible";"*";"51.0";"";"55.0";"";"54.0";"";"55.0";"";"62.0";"";"65.0";"";"67.0";"";"64.0";"";"55.0";"";"46.0";"";"37.0";"";"41.0";"";"56.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HURON/HURON REGIONAL, SD";"72654";"00394127";"1961-1990";"";"Percent of Possible";"*";"62.0";"";"62.0";"";"62.0";"";"62.0";"";"67.0";"";"72.0";"";"77.0";"";"76.0";"";"69.0";"";"63.0";"";"53.0";"";"52.0";"";"66.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MINNEAPOLIS/INT'L ARPT MN";"72658";"00215435";"1961-1990";"";"Percent of Possible";"*";"55.0";"";"61.0";"";"59.0";"";"60.0";"";"64.0";"";"69.0";"";"74.0";"";"71.0";"";"62.0";"";"53.0";"";"39.0";"";"42.0";"";"61.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RAPID CITY/REGIONAL ARPT SD";"72662";"00396937";"1961-1990";"";"Percent of Possible";"*";"57.0";"";"59.0";"";"63.0";"";"61.0";"";"60.0";"";"67.0";"";"72.0";"";"75.0";"";"70.0";"";"66.0";"";"54.0";"";"54.0";"";"64.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SHERIDAN/COUNTY, WY";"72666";"00488155";"1961-1990";"";"Percent of Possible";"*";"54.0";"";"59.0";"";"62.0";"";"60.0";"";"61.0";"";"67.0";"";"75.0";"";"74.0";"";"68.0";"";"60.0";"";"51.0";"";"54.0";"";"63.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BILLINGS/LOGAN INT'L ARPT MT";"72677";"00240807";"1961-1990";"";"Percent of Possible";"*";"46.0";"";"54.0";"";"64.0";"";"63.0";"";"61.0";"";"65.0";"";"75.0";"";"75.0";"";"68.0";"";"60.0";"";"45.0";"";"43.0";"";"62.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BOISE/AIR TERMINAL ID";"72681";"00101022";"1961-1990";"";"Percent of Possible";"*";"38.0";"";"52.0";"";"64.0";"";"70.0";"";"74.0";"";"76.0";"";"86.0";"";"83.0";"";"81.0";"";"70.0";"";"41.0";"";"38.0";"";"67.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PORTLAND OR";"72698";"00356751";"1961-1990";"";"Percent of Possible";"*";"30.0";"";"40.0";"";"52.0";"";"54.0";"";"60.0";"";"62.0";"";"70.0";"";"68.0";"";"63.0";"";"45.0";"";"28.0";"";"23.0";"";"52.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAULT STE. MARIE, MI";"72734";"00207366";"1961-1990";"";"Percent of Possible";"*";"37.0";"";"49.0";"";"56.0";"";"56.0";"";"60.0";"";"59.0";"";"64.0";"";"57.0";"";"46.0";"";"36.0";"";"25.0";"";"29.0";"";"50.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MARQUETTE/FAA ARPT MI";"72743";"00205184";"1961-1990";"";"Percent of Possible";"*";"38.0";"";"45.0";"";"49.0";"";"55.0";"";"60.0";"";"61.0";"";"68.0";"";"62.0";"";"51.0";"";"42.0";"";"29.0";"";"29.0";"";"51.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DULUTH/WSO AP MN";"72745";"00212248";"1961-1990";"";"Percent of Possible";"*";"47.0";"";"52.0";"";"52.0";"";"56.0";"";"57.0";"";"58.0";"";"64.0";"";"60.0";"";"51.0";"";"44.0";"";"35.0";"";"38.0";"";"53.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FARGO/WSO AP ND";"72753";"00322859";"1961-1990";"";"Percent of Possible";"*";"51.0";"";"53.0";"";"58.0";"";"59.0";"";"61.0";"";"64.0";"";"73.0";"";"71.0";"";"61.0";"";"53.0";"";"40.0";"";"40.0";"";"59.0";"";"-9999.9";"1"
