"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"BINGHAMTON/EDWIN A LINK FIELD,NY";"72515";"00300687";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.3";"";"5.5";"";"5.4";"";"4.7";"";"4.3";"";"3.9";"";"3.9";"";"4.1";"";"4.6";"";"5.1";"";"5.2";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"ALLENTOWN/A.-BETHLEHEM, PA";"72517";"00360106";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.8";"";"4.9";"";"5.1";"";"5.0";"";"4.2";"";"3.8";"";"3.4";"";"3.2";"";"3.4";"";"3.9";"";"4.5";"";"4.6";"";"4.3";"";"4.2";""
"UNITED STATES OF AMERICA";"ALBANY/ALBANY COUNTY, NY";"72518";"00300042";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.7";"";"5.0";"";"5.0";"";"4.3";"";"4.0";"";"3.6";"";"3.4";"";"3.6";"";"3.9";"";"4.5";"";"4.6";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"SYRACUSE/HANCOCK INT'L ARPT NY";"72519";"00308383";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"5.0";"";"5.1";"";"4.9";"";"4.2";"";"3.8";"";"3.7";"";"3.6";"";"3.8";"";"4.1";"";"4.7";"";"4.9";"";"4.4";"";"4.4";""
"UNITED STATES OF AMERICA";"PITTSBURGH/GR PITTSBURGH INTL,PA";"72520";"00366993";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"4.9";"";"5.0";"";"4.8";"";"4.2";"";"3.8";"";"3.4";"";"3.2";"";"3.4";"";"4.0";"";"4.7";"";"4.9";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"AKRON/AKRON-CANTON REGIONAL, OH";"72521";"00330058";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.2";"";"5.4";"";"5.1";"";"4.4";"";"4.0";"";"3.6";"";"3.5";"";"3.8";"";"4.4";"";"5.0";"";"5.4";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"CLEVELAND/HOPKINS INTL AP, OH";"72524";"00331657";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.7";"";"5.4";"";"5.6";"";"5.4";"";"4.6";"";"4.3";"";"4.0";"";"3.9";"";"4.1";"";"4.6";"";"5.3";"";"5.6";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"YOUNGSTOWN/WSO AP OH";"72525";"00339406";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.3";"";"5.4";"";"5.3";"";"4.6";"";"4.1";"";"3.7";"";"3.6";"";"3.9";"";"4.5";"";"5.1";"";"5.4";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"ERIE/INT'L ARPT PA";"72526";"00362682";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.3";"";"5.7";"";"5.8";"";"5.5";"";"4.9";"";"4.7";"";"4.4";"";"4.4";"";"4.8";"";"5.6";"";"6.3";"";"6.5";"";"5.4";"";"5.4";""
"UNITED STATES OF AMERICA";"BUFFALO/GREATER BUFFALO, NY";"72528";"00301012";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.3";"";"5.9";"";"5.7";"";"5.6";"";"5.0";"";"4.7";"";"4.5";"";"4.2";"";"4.4";"";"4.8";"";"5.5";"";"5.8";"";"5.2";"";"5.2";""
"UNITED STATES OF AMERICA";"ROCHESTER/ROCHESTER-MONROE CO,NY";"72529";"00307167";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.6";"";"5.3";"";"5.3";"";"5.2";"";"4.5";"";"4.1";"";"3.9";"";"3.8";"";"3.9";"";"4.2";"";"4.9";"";"5.1";"";"4.6";"";"4.7";""
"UNITED STATES OF AMERICA";"CHICAGO/0'HARE, IL";"72530";"00111549";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.4";"";"5.7";"";"5.7";"";"5.0";"";"4.4";"";"3.9";"";"3.8";"";"4.2";"";"4.7";"";"5.1";"";"5.3";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"PEORIA/GREATER PEORIA ARPT IL";"72532";"00116711";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.2";"";"5.7";"";"5.6";"";"4.7";"";"4.2";"";"3.7";"";"3.6";"";"3.9";"";"4.5";"";"5.0";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"FORT WAYNE/MUNICIPAL, IN";"72533";"00123037";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.7";"";"5.3";"";"5.7";"";"5.5";"";"4.7";"";"4.4";"";"3.9";"";"3.6";"";"3.9";"";"4.4";"";"5.1";"";"5.4";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"SOUTH BEND/ST.JOSEPH COUNTY, IN";"72535";"00128187";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.6";"";"5.2";"";"5.6";"";"5.5";"";"4.7";"";"4.3";"";"3.8";"";"3.6";"";"3.9";"";"4.5";"";"5.1";"";"5.3";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"TOLEDO/EXPRESS, OH";"72536";"00338357";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"4.8";"";"5.1";"";"5.0";"";"4.4";"";"3.9";"";"3.3";"";"3.2";"";"3.4";"";"4.0";"";"4.6";"";"4.8";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"DETROIT/METROPOLITAN ARPT MI";"72537";"00202103";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.6";"";"5.4";"";"5.6";"";"5.5";"";"4.8";"";"4.3";"";"4.0";"";"3.9";"";"4.2";"";"4.7";"";"5.3";"";"5.5";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"LANSING/CAPITAL CITY AP, MI";"72539";"00204641";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.1";"";"5.4";"";"5.3";"";"4.6";"";"4.3";"";"3.8";"";"3.6";"";"3.9";"";"4.4";"";"5.1";"";"5.3";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"ROCKFORD/WSO AP IL";"72543";"00117382";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.1";"";"5.7";"";"5.8";"";"5.0";"";"4.6";"";"3.9";"";"3.8";"";"4.1";"";"4.7";"";"5.1";"";"5.1";"";"4.9";"";"4.8";""
"UNITED STATES OF AMERICA";"MOLINE/QUAD CITY, IL";"72544";"00115751";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.1";"";"5.7";"";"5.7";"";"4.8";"";"4.3";"";"3.7";"";"3.6";"";"3.9";"";"4.5";"";"5.0";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"DES MOINES/MUNICIPAL, IA";"72546";"00132203";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.3";"";"5.9";"";"5.9";"";"5.1";"";"4.7";"";"4.2";"";"4.1";"";"4.4";"";"4.8";"";"5.1";"";"5.3";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"DUBUQUE/MUNICIPAL, IA";"72547";"00132367";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"-51.4";"";"5.2";"";"5.6";"";"5.8";"";"5.3";"";"-51.4";"";"4.1";"";"3.9";"";"4.8";"";"5.4";"";"5.3";"";"5.5";"";"-4.3";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WATERLOO/WSO AP IA";"72548";"00138706";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.4";"";"6.0";"";"6.1";"";"5.4";"";"4.8";"";"4.1";"";"4.1";"";"4.4";"";"4.9";"";"5.3";"";"5.3";"";"5.1";"";"5.1";""
"UNITED STATES OF AMERICA";"OMAHA,EPPLEY FIELD, NE";"72550";"00256255";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.9";"";"5.0";"";"5.5";"";"5.6";"";"4.8";"";"4.4";"";"4.0";"";"3.9";"";"4.2";"";"4.4";"";"4.8";"";"4.8";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"LINCOLN/MUNICIPAL ARPT NE";"72551";"00254795";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.9";"";"5.7";"";"5.9";"";"5.2";"";"4.9";"";"4.6";"";"4.5";"";"4.5";"";"4.6";"";"4.8";"";"4.7";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"GRAND ISLAND, NE";"72552";"00253395";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.7";"";"5.7";"";"6.4";"";"6.7";"";"6.0";"";"5.6";"";"4.9";"";"4.9";"";"5.1";"";"5.4";"";"5.5";"";"5.6";"";"5.6";"";"5.6";""
"UNITED STATES OF AMERICA";"NORFOLK/KARL STEFAN, NE";"72556";"00255995";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.3";"";"5.9";"";"5.9";"";"5.3";"";"4.8";"";"4.4";"";"4.5";"";"4.8";"";"4.9";"";"5.3";"";"5.4";"";"5.2";"";"5.2";""
"UNITED STATES OF AMERICA";"SIOUX CITY/MUNICIPAL, IA";"72557";"00137708";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.3";"";"5.9";"";"6.2";"";"5.6";"";"4.9";"";"4.3";"";"4.3";"";"4.5";"";"4.8";"";"5.1";"";"5.1";"";"5.1";"";"5.1";""
"UNITED STATES OF AMERICA";"NORTH PLATTE/LEE BIRD FLD NE";"72562";"00256065";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.4";"";"4.6";"";"5.6";"";"6.0";"";"5.5";"";"4.8";"";"4.5";"";"4.4";"";"4.6";"";"4.5";"";"4.4";"";"4.3";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"CHEYENNE WSFO, WY";"72564";"00481675";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.8";"";"6.5";"";"6.4";"";"6.3";"";"5.7";"";"5.0";"";"4.6";"";"4.6";"";"4.9";"";"5.4";"";"5.9";"";"6.5";"";"5.7";"";"5.7";""
"UNITED STATES OF AMERICA";"SCOTTSBLUFF/COUNTY ARPT NE";"72566";"00257665";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.2";"";"5.7";"";"5.9";"";"5.4";"";"4.8";"";"4.3";"";"4.2";"";"4.4";"";"4.5";"";"4.6";"";"4.9";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"VALENTINE/WSO AP NE";"72567";"00258760";"1976-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.0";"";"4.6";"";"4.9";"";"4.9";"";"4.4";"";"4.1";"";"4.0";"";"4.2";"";"4.0";"";"4.0";"";"4.0";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"CASPER/WSO AP WY";"72569";"00481570";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"7.6";"";"7.0";"";"6.5";"";"6.0";"";"5.5";"";"5.1";"";"4.8";"";"4.8";"";"5.2";"";"5.7";"";"6.6";"";"7.4";"";"6.0";"";"6.0";""
"UNITED STATES OF AMERICA";"SALT LAKE CITY/INTL, UT";"72572";"00427598";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.7";"";"4.0";"";"4.6";"";"4.7";"";"4.6";"";"4.5";"";"4.6";"";"4.6";"";"4.5";"";"4.1";"";"4.0";"";"3.7";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"LANDER/HUNT, WY";"72576";"00485390";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.6";"";"2.6";"";"3.2";"";"3.6";"";"3.6";"";"3.6";"";"3.5";"";"3.3";"";"3.1";"";"2.7";"";"2.5";"";"2.6";"";"3.1";"";"3.1";""
"UNITED STATES OF AMERICA";"POCATELLO/MUNICIPAL ARPT ID";"72578";"00107211";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.9";"";"4.9";"";"5.2";"";"5.5";"";"5.0";"";"4.6";"";"4.2";"";"4.2";"";"4.3";"";"4.3";"";"4.8";"";"4.7";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"WINNEMUCCA/MUNICIPAL, NV";"72583";"00269171";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.5";"";"3.8";"";"4.0";"";"4.1";"";"4.1";"";"4.0";"";"4.0";"";"3.7";"";"3.7";"";"3.4";"";"3.5";"";"3.5";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"MEDFORD/JACKSON CO. AP, OR";"72597";"00355429";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"1.9";"";"2.3";"";"2.6";"";"2.7";"";"2.7";"";"2.9";"";"2.9";"";"2.6";"";"2.2";"";"1.9";"";"1.9";"";"1.9";"";"2.4";"";"2.4";""
"UNITED STATES OF AMERICA";"CONCORD MUNICIPAL AP, NH";"72605";"00271683";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.4";"";"3.7";"";"3.8";"";"3.7";"";"3.3";"";"3.1";"";"2.8";"";"2.6";"";"2.7";"";"2.8";"";"3.2";"";"3.3";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"PORTLAND/INT'L JETPORT ME";"72606";"00176905";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.3";"";"4.6";"";"4.7";"";"4.3";"";"3.9";"";"3.6";"";"3.6";"";"3.7";"";"3.9";"";"4.1";"";"4.1";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"BURLINGTON/ETHAN ALLEN AIRPOR,VT";"72617";"00431081";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.7";"";"4.3";"";"4.6";"";"4.6";"";"4.3";"";"4.2";"";"3.9";"";"3.7";"";"4.0";"";"4.3";"";"4.8";"";"4.8";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"GRAND RAPIDS/KENT CO INT'L AR,MI";"72635";"00203333";"1963-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.1";"";"5.4";"";"5.3";"";"4.7";"";"4.3";"";"4.0";"";"3.8";"";"4.0";"";"4.5";"";"5.0";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"MUSKEGON/COUNTY ARPT MI";"72636";"00205712";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.9";"";"5.6";"";"5.7";"";"5.7";"";"4.8";"";"4.6";"";"4.2";"";"4.1";"";"4.5";"";"5.2";"";"5.8";"";"5.8";"";"5.2";"";"5.2";""
"UNITED STATES OF AMERICA";"FLINT/BISHOP, MI";"72637";"00202846";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.0";"";"5.4";"";"5.3";"";"4.7";"";"4.3";"";"3.8";"";"3.7";"";"4.0";"";"4.5";"";"5.1";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"HOUGHTON LAKE, MI";"72638";"00203936";"1964-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.3";"";"3.9";"";"4.1";"";"4.1";"";"3.8";"";"3.4";"";"3.2";"";"3.1";"";"3.4";"";"3.9";"";"4.2";"";"4.1";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"ALPENA/PHELPS COLLINS AP MI";"72639";"00200164";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.0";"";"4.3";"";"4.3";"";"3.9";"";"3.7";"";"3.3";"";"3.2";"";"3.4";"";"3.8";"";"4.1";"";"4.1";"";"3.8";"";"3.9";""
"UNITED STATES OF AMERICA";"MILWAUKEE/GEN. MITCHELL, WI";"72640";"00475479";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.8";"";"5.6";"";"5.9";"";"5.9";"";"5.3";"";"4.9";"";"4.6";"";"4.5";"";"4.8";"";"5.3";"";"5.6";"";"5.7";"";"5.3";"";"5.3";""
"UNITED STATES OF AMERICA";"MADISON/DANE CO REGIONAL ARPT,WI";"72641";"00474961";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.8";"";"4.7";"";"5.1";"";"5.1";"";"4.5";"";"4.2";"";"3.8";"";"3.6";"";"3.9";"";"4.5";"";"4.8";"";"4.7";"";"4.5";"";"4.5";""
"UNITED STATES OF AMERICA";"LA CROSSE/MUNICIPAL AP, WI";"72643";"00474370";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.0";"";"3.9";"";"4.2";"";"4.6";"";"4.2";"";"3.9";"";"3.6";"";"3.5";"";"3.7";"";"4.2";"";"4.3";"";"4.0";"";"4.0";"";"4.0";""
"UNITED STATES OF AMERICA";"ROCHESTER/MUNICIPAL, MN";"72644";"00217004";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.9";"";"6.6";"";"6.8";"";"7.0";"";"6.4";"";"6.0";"";"5.3";"";"5.2";"";"5.7";"";"6.3";"";"6.6";"";"6.5";"";"6.3";"";"6.3";""
"UNITED STATES OF AMERICA";"GREEN BAY/A.-STRAUBEL, WI";"72645";"00473269";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"4.9";"";"5.0";"";"5.3";"";"4.7";"";"4.3";"";"3.9";"";"3.8";"";"4.1";"";"4.7";"";"5.0";"";"4.9";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"SIOUX FALLS/FOSS FIELD, SD";"72651";"00397667";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.4";"";"6.2";"";"6.5";"";"5.8";"";"5.3";"";"4.9";"";"4.9";"";"5.1";"";"5.3";"";"5.5";"";"5.2";"";"5.5";"";"5.5";""
"UNITED STATES OF AMERICA";"HURON/HURON REGIONAL, SD";"72654";"00394127";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.1";"";"5.8";"";"6.1";"";"5.6";"";"5.1";"";"4.7";"";"4.9";"";"5.1";"";"5.3";"";"5.2";"";"5.1";"";"5.3";"";"5.3";""
"UNITED STATES OF AMERICA";"ST. CLOUD/WHITNEY, MN";"72655";"00217294";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.0";"";"3.8";"";"4.4";"";"4.8";"";"4.0";"";"3.5";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"3.8";"";"3.9";"";"-14.5";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MINNEAPOLIS/INT'L ARPT MN";"72658";"00215435";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.8";"";"4.7";"";"5.3";"";"5.6";"";"5.1";"";"4.7";"";"4.4";"";"4.3";"";"4.5";"";"4.8";"";"4.9";"";"4.7";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"ABERDEEN/REGIONAL ARPT SD";"72659";"00390020";"1964-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.4";"";"6.0";"";"6.3";"";"6.0";"";"5.1";"";"4.6";"";"4.9";"";"5.1";"";"5.4";"";"5.3";"";"5.1";"";"5.4";"";"5.4";""
"UNITED STATES OF AMERICA";"RAPID CITY/REGIONAL ARPT SD";"72662";"00396937";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.4";"";"6.0";"";"6.4";"";"5.9";"";"5.2";"";"4.8";"";"4.9";"";"5.2";"";"5.4";"";"5.0";"";"5.1";"";"5.4";"";"5.4";""
"UNITED STATES OF AMERICA";"SHERIDAN/COUNTY, WY";"72666";"00488155";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.7";"";"3.6";"";"4.2";"";"4.6";"";"4.2";"";"3.7";"";"3.4";"";"3.4";"";"3.5";"";"3.5";"";"3.4";"";"3.6";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"BILLINGS/LOGAN INT'L ARPT MT";"72677";"00240807";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.2";"";"5.7";"";"5.3";"";"5.3";"";"4.9";"";"4.6";"";"4.3";"";"4.4";"";"4.7";"";"5.1";"";"5.5";"";"6.1";"";"5.2";"";"5.2";""
"UNITED STATES OF AMERICA";"BOISE/AIR TERMINAL ID";"72681";"00101022";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.6";"";"4.0";"";"4.5";"";"4.6";"";"4.4";"";"4.2";"";"3.9";"";"3.9";"";"3.8";"";"3.7";"";"3.9";"";"3.7";"";"4.0";"";"4.0";""
"UNITED STATES OF AMERICA";"PENDLETON, OR";"72688";"00356546";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.7";"";"3.8";"";"4.3";"";"4.6";"";"4.4";"";"4.3";"";"4.0";"";"3.9";"";"3.9";"";"3.6";"";"3.6";"";"3.6";"";"4.0";"";"4.0";""
"UNITED STATES OF AMERICA";"EUGENE/MAHLON SWEET ARPT OR";"72693";"00352709";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.7";"";"3.8";"";"3.9";"";"3.6";"";"3.5";"";"3.6";"";"3.7";"";"3.6";"";"3.5";"";"3.2";"";"3.6";"";"3.8";"";"3.6";"";"3.6";""
"UNITED STATES OF AMERICA";"SALEM, OR";"72694";"00357500";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.8";"";"3.7";"";"3.8";"";"3.4";"";"3.2";"";"3.2";"";"3.2";"";"3.0";"";"2.9";"";"2.8";"";"3.7";"";"3.8";"";"3.4";"";"3.4";""
"UNITED STATES OF AMERICA";"PORTLAND OR";"72698";"00356751";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.4";"";"4.0";"";"3.6";"";"3.5";"";"3.6";"";"3.7";"";"3.4";"";"3.2";"";"3.1";"";"4.2";"";"4.5";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"CARIBOU/MUNICIPAL, ME";"72712";"00171175";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.2";"";"5.8";"";"5.5";"";"5.0";"";"4.5";"";"4.2";"";"3.9";"";"4.1";"";"4.8";"";"4.5";"";"5.0";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"SAULT STE. MARIE, MI";"72734";"00207366";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.4";"";"4.2";"";"4.5";"";"4.6";"";"4.3";"";"3.9";"";"3.5";"";"3.4";"";"3.8";"";"4.2";"";"4.5";"";"4.4";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"DULUTH/WSO AP MN";"72745";"00212248";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.0";"";"5.4";"";"5.6";"";"5.2";"";"4.8";"";"4.3";"";"4.3";"";"4.7";"";"5.0";"";"5.2";"";"5.1";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"INTERNATIONAL FALLS/INT'L ARP,MN";"72747";"00214026";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.1";"";"4.5";"";"4.7";"";"4.4";"";"4.1";"";"3.7";"";"3.7";"";"4.1";"";"4.4";"";"4.4";"";"4.1";"";"4.2";"";"4.2";""
"UNITED STATES OF AMERICA";"FARGO/WSO AP ND";"72753";"00322859";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.7";"";"5.6";"";"5.9";"";"6.1";"";"5.8";"";"5.2";"";"4.8";"";"4.9";"";"5.3";"";"5.7";"";"5.5";"";"5.4";"";"5.5";"";"5.5";""
"UNITED STATES OF AMERICA";"BISMARCK/MUNICIPAL, ND";"72764";"00320819";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.6";"";"5.0";"";"5.4";"";"5.3";"";"4.6";"";"4.2";"";"4.3";"";"4.5";"";"4.7";"";"4.3";"";"4.4";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"WILLISTON/SLOULIN FIELD, ND";"72767";"00329425";"1962-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.7";"";"4.7";"";"5.0";"";"5.5";"";"5.4";"";"4.9";"";"4.6";"";"4.6";"";"4.8";"";"4.9";"";"4.4";"";"4.6";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"GLASGOW/INT'L ARPT MT";"72768";"00243558";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.7";"";"4.8";"";"5.5";"";"5.9";"";"5.7";"";"5.3";"";"5.1";"";"5.3";"";"5.3";"";"5.0";"";"4.6";"";"4.6";"";"5.1";"";"5.1";""
"UNITED STATES OF AMERICA";"HELENA/COUNTY-CITY, MT";"72772";"00244055";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.3";"";"3.6";"";"4.0";"";"4.4";"";"4.2";"";"4.1";"";"3.8";"";"3.5";"";"3.5";"";"3.4";"";"3.4";"";"3.2";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"MISSOULA/JOHNSON-BELL FIELD, MT";"72773";"00245745";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.6";"";"2.7";"";"3.2";"";"3.7";"";"3.5";"";"3.4";"";"3.3";"";"3.2";"";"2.9";"";"2.4";"";"2.5";"";"2.4";"";"3.0";"";"3.0";""
"UNITED STATES OF AMERICA";"GREAT FALLS/INT'L ARPT MT";"72775";"00243751";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.6";"";"6.2";"";"5.8";"";"5.8";"";"5.2";"";"4.9";"";"4.5";"";"4.6";"";"5.0";"";"5.9";"";"6.3";"";"6.8";"";"5.6";"";"5.6";""
"UNITED STATES OF AMERICA";"KALISPELL MT";"72779";"00244558";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.9";"";"3.0";"";"3.5";"";"4.0";"";"3.7";"";"3.5";"";"3.2";"";"3.2";"";"3.1";"";"2.6";"";"2.7";"";"2.6";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"YAKIMA/YAKIMA AIR TERMINAL, WA";"72781";"00459465";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.7";"";"3.1";"";"3.8";"";"4.0";"";"4.0";"";"3.9";"";"3.7";"";"3.5";"";"3.5";"";"3.1";"";"2.9";"";"2.6";"";"3.4";"";"3.4";""
"UNITED STATES OF AMERICA";"LEWISTON/WSO AP ID";"72783";"00105241";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.7";"";"3.1";"";"3.2";"";"-51.4";"";"2.6";"";"2.7";"";"2.5";"";"2.7";"";"3.0";"";"2.9";"";"-51.4";"";"2.8";"";"-6.2";"";"-9999.9";"1"
